#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution conditionOnRhoSampling="true" id="FBD.t:PterosaurSmall" spec="sa.evolution.speciation.SABirthDeathModel">
#            <parameter id="originFBD.t:PterosaurSmall" lower="35.0" name="origin" spec="beast.base.inference.parameter.RealParameter" upper="150.0">70.0</parameter>
#            <parameter id="diversificationRateFBD.t:PterosaurSmall" lower="0.0" name="diversificationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <parameter id="turnoverFBD.t:PterosaurSmall" lower="0.0" name="turnover" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="samplingProportionFBD.t:PterosaurSmall" lower="0.0" name="samplingProportion" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="rFBD.t:PterosaurSmall" lower="0.0" name="removalProbability" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <parameter estimate="false" id="rhoFBD.t:PterosaurSmall" lower="0.0" name="rho" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <tree id="Tree.t:PterosaurSmall" spec="beast.base.evolution.tree.Tree">
#                <trait id="dateTrait.t:PterosaurSmall" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="Austriadactylus cristatus=216.65,Austriadraco dallavecchiai=216.65,Caelestiventus hanseni=208.8,Carniadactylus rosenfeldi=217.25,Dromomeron gigas=210.35,Dromomeron gregorii=225.5,Dromomeron romeri=209.75,Eudimorphodon ranzii=217.25,Faxinalipterus minimus=225.42,Ixalerpeton polesinensis=233.23,Kongonaphon kely=238.25,Lagerpeton chanarensis=235,Maehary bonapartei=225.42,Pachagnathus benitoi=210.35,Peteinosaurus zambellii=217.25,Preondactylus buffarinii=216.8,PVSJ 883=229.35,Raeticodactylus filisurensis=212.25,Scleromochlus taylori=230.48,Seazzadactylus venieri=217.4,Yelaphomte praderioi=210.35">
#                    <taxa id="TaxonSet.PterosaurSmall" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </trait>
#                <taxonset idref="TaxonSet.PterosaurSmall"/>
#            </tree>
#        </distribution>
#        <prior id="ClockPrior.c:PterosaurSmall" name="distribution">
#            <parameter id="clockRate.c:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="diversificationRatePriorFBD.t:PterosaurSmall" name="distribution" x="@diversificationRateFBD.t:PterosaurSmall">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            </Gamma>
#        </prior>
#        <prior id="GammaShapePrior.s:PterosaurSmall" name="distribution">
#            <parameter id="gammaShape.s:PterosaurSmall" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="originPriorFBD.t:PterosaurSmall" name="distribution" x="@originFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.3" lower="35.0" name="distr" upper="150.0"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:PterosaurSmall" name="distribution">
#            <parameter id="proportionInvariant.s:PterosaurSmall" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="samplingProportionPriorFBD.t:PterosaurSmall" name="distribution" x="@samplingProportionFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.6" name="distr"/>
#        </prior>
#        <prior id="turnoverPriorFBD.t:PterosaurSmall" name="distribution" x="@turnoverFBD.t:PterosaurSmall">
#            <Uniform id="Uniform.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@PterosaurSmall" id="treeLikelihood.PterosaurSmall" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:PterosaurSmall">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:PterosaurSmall" proportionInvariant="@proportionInvariant.s:PterosaurSmall" shape="@gammaShape.s:PterosaurSmall" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:PterosaurSmall" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <substModel id="LewisMK.s:PterosaurSmall" spec="morphmodels.evolution.substitutionmodel.LewisMK" stateNumber="7"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:PterosaurSmall" id="StrictClock.c:PterosaurSmall" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	mutationRate	proportionInvariant	gammaShape	FBD	diversificationRateFBD	turnoverFBD	samplingProportionFBD	originFBD	SACountFBD
547000	-2881.193811314872	-2757.8261308583474	-123.36768045652501	-2757.8261308583474	41.20483061287825	161.025845188863	0.008192438475201859	1.0	0.0	2.1984320846467287	-115.06180891158088	0.03715108330007846	0.9072273939629866	0.09765245937858896	44.12076019844626	1
548000	-2870.0662068032266	-2753.005373361187	-117.0608334420395	-2753.005373361187	41.30348856835564	136.93978740225816	0.007529306775291662	1.0	0.0	2.1984320846467287	-108.91028489304298	0.048705672873565135	0.9171005067871992	0.06477964634969421	47.08592976492324	2
549000	-2873.600841774216	-2755.730972896685	-117.86986887753085	-2755.730972896685	40.083444511292264	140.79295725292567	0.007049239393681455	1.0	0.0	2.1984320846467287	-109.8926109795132	0.07639958846356983	0.8844933069477375	0.052101608066320665	42.93486088560186	0
550000	-2876.543409182469	-2750.208794185114	-126.33461499735516	-2750.208794185114	42.50465644764272	159.81614708304718	0.007786504719581996	1.0	0.0	2.1984320846467287	-118.32960133797647	0.06904297573215684	0.75898722471542	0.1081671860431091	52.95309313987866	3
551000	-2874.50165425037	-2750.749339949728	-123.75231430064179	-2750.749339949728	41.45262724487755	163.53582079441264	0.007786504719581996	1.0	0.0	1.592698119499383	-116.3668917552703	0.0723869511600171	0.8791069346989789	0.06132073089515337	43.62112415697588	1
552000	-2875.24260508121	-2750.3117466409417	-124.93085844026842	-2750.3117466409417	43.65390870765884	162.0667973155012	0.008092757997337	1.0	0.0	1.592698119499383	-117.51886656820162	0.06638435032628792	0.858901881013502	0.0859405499809798	50.918497757395905	1
553000	-2886.7361264422702	-2748.23457362272	-138.50155281955037	-2748.23457362272	47.46655278906892	219.90093747951167	0.005449714005855171	1.0	0.0	1.592698119499383	-131.13449519575863	0.07785136486451824	0.6742323360154732	0.1076843053449618	56.349366571064174	2
554000	-2885.9220328482243	-2750.115081344425	-135.80695150379927	-2750.115081344425	49.32493908190967	221.45419936210854	0.006110395271282794	1.0	0.0	1.592698119499383	-128.41638193616046	0.07103970736808699	0.8171175570162108	0.07077387900058299	56.460683838515976	3
555000	-2881.4046547694156	-2751.7356675804594	-129.6689871889562	-2751.7356675804594	42.49437470819596	189.80378488591185	0.007231656191373362	1.0	0.0	1.592698119499383	-122.29293129361851	0.0749938781781953	0.9119231393843567	0.01981848293717204	51.84716530409152	0
556000	-2873.943454580035	-2745.9388664414882	-128.00458813854655	-2745.9388664414882	46.983763084383874	184.75223845486755	0.006512444608441808	1.0	0.0	2.9082677905775194	-119.15428555418573	0.04967174052478998	0.9398403615166151	0.01987289069774608	52.41852290395178	1
557000	-2872.8682665132665	-2747.9061705599847	-124.96209595328155	-2747.9061705599847	44.98927887683413	176.19342063950657	0.006274713544940674	1.0	0.0	2.9082677905775194	-115.85893233957623	0.03248045445939238	0.9457691284996012	0.036916830507250024	45.153574916532165	0
558000	-2868.993045291946	-2744.357055942636	-124.6359893493098	-2744.357055942636	47.15206311902799	174.80491993602703	0.0072635863281353035	1.0	0.0	1.2132079854124793	-117.66826624988762	0.08727466118156882	0.9441435799146056	0.006504495788677236	47.40729635231754	1
559000	-2871.5950475962964	-2749.8218742286035	-121.77317336769296	-2749.8218742286035	43.09213014112054	169.12251264069027	0.007811359660735789	1.0	0.0	1.2132079854124793	-114.46918542374559	0.038154795239171334	0.9479865934716791	0.02240013702441116	44.847636622694296	1
560000	-2871.4077595134977	-2748.4373232742223	-122.97043623927541	-2748.4373232742223	45.776653814832414	175.0460907072646	0.006014093295338495	1.0	0.0	1.2132079854124793	-115.76217979723738	0.04491772777745901	0.9356655924009762	0.021231494755721544	45.99444420476287	0
561000	-2877.8518399754266	-2750.3015204662543	-127.55031950917258	-2750.3015204662543	46.50333691565685	181.35473520539404	0.0063847285917872105	1.0	0.0	1.2132079854124793	-119.71414568257106	0.018387023720196544	0.9373789915711367	0.10507438910544747	47.640455526398775	0
562000	-2876.7197726857366	-2749.233061303579	-127.48671138215788	-2749.233061303579	51.40894494014724	194.18484930379725	0.006308551088983705	1.0	0.0	1.2132079854124793	-120.3620335445925	0.052884278548294486	0.9320187237355533	0.024883991369704952	51.49148406145942	0
563000	-2889.020034433183	-2761.1568369257366	-127.86319750744622	-2761.1568369257366	42.19486087436372	177.7557623984913	0.00820032828647343	1.0	0.0	1.2132079854124793	-120.63347874409968	0.04324347228009879	0.9362788032727918	0.023636465397511568	63.95597925402882	1
564000	-2873.5092005886904	-2754.700959508695	-118.80824107999534	-2754.700959508695	41.584089742713196	155.89362138508548	0.007135602803701479	1.0	0.0	1.2132079854124793	-111.25778489982694	0.026551371184470422	0.9614843929336564	0.037842360762668927	43.13364566331993	1
565000	-2887.270374468551	-2764.927202013875	-122.34317245467575	-2764.927202013875	40.48019717319565	162.84977911767604	0.0069639652316481875	1.0	0.0	1.2132079854124793	-115.19579477664968	0.050464897263932766	0.9397050842675208	0.0123447376918874	44.97984807218483	1
566000	-2885.8738544979765	-2758.7455856015063	-127.12826889647016	-2758.7455856015063	41.05913896547925	183.9606326565167	0.006974561026897804	1.0	0.0	1.2132079854124793	-120.1513417986671	0.08216557008931913	0.8590939951321195	0.04560001885303033	41.682201373625695	1
567000	-2872.1071456775617	-2750.0449748123397	-122.0621708652218	-2750.0449748123397	45.003098916600955	166.35048229539106	0.00629864688589851	1.0	0.0	1.2132079854124793	-114.96755331233742	0.05651064942870971	0.8866902218360244	0.06105192179255777	45.938947725339865	3
568000	-2875.2058259576684	-2748.9538017676923	-126.2520241899761	-2748.9538017676923	43.430561901057494	175.1856313896257	0.007379452349851472	1.0	0.0	1.2132079854124793	-118.46055567862628	0.019431482467042748	0.9310011452283316	0.11398149379339938	52.065005870943	2
569000	-2882.005505632109	-2751.3735378769466	-130.63196775516238	-2751.3735378769466	49.070730211281635	190.88450044273353	0.006291627603926331	1.0	0.0	1.2132079854124793	-122.91652904400623	0.02137578125015091	0.7975147865000678	0.2947376872074342	54.512394420606945	4
570000	-2881.7534810391367	-2753.9652125366492	-127.78826850248747	-2753.9652125366492	48.32849847917951	188.14730611542006	0.00661453444671709	1.0	0.0	1.6213254076476196	-120.21176319804357	0.048407885687095524	0.8054192788269688	0.17382718629464713	50.911871465953226	4
571000	-2876.774874212452	-2748.573086526223	-128.20178768622887	-2748.573086526223	41.00779407490921	172.74079352622306	0.006921282180390882	1.0	0.0	1.6213254076476196	-120.83116558401132	0.09167283539172814	0.8362181764096432	0.08288214461017014	41.21710556410182	1
572000	-2872.1475979455054	-2751.265732551634	-120.88186539387138	-2751.265732551634	38.63031447998016	143.62705951169943	0.00802587997928861	1.0	0.0	1.6213254076476196	-113.27676432259736	0.04587151945221607	0.8654023033255162	0.07902484843341272	43.72158573806182	1
573000	-2879.663269350206	-2753.9003270224243	-125.7629423277815	-2753.9003270224243	43.555192986969764	164.10946314123967	0.007628272458885324	1.0	0.0	1.6213254076476196	-118.39451435331009	0.10540011971330973	0.8471750017286376	0.05146449068321168	46.121713080706606	2
574000	-2885.2390981210474	-2755.5312237729895	-129.70787434805777	-2755.5312237729895	41.767864434118735	179.0738319705358	0.007598645373934147	1.0	0.0	0.7776891682424291	-123.18200636917936	0.10721915369779317	0.8010198560270843	0.03244482281628957	46.06269479980825	2
575000	-2878.275829450208	-2757.3562337861345	-120.91959566407357	-2757.3562337861345	41.9914860659439	160.28180542858166	0.008219538292442177	1.0	0.0	0.7776891682424291	-114.26448295517137	0.057059652079382676	0.8915023411647656	0.056342604480683095	43.841696746622326	1
576000	-2879.1746451027902	-2756.6357546115055	-122.53889049128492	-2756.6357546115055	44.45187786532513	163.7771185052065	0.0077981427279511465	1.0	0.0	0.7776891682424291	-116.001143687914	0.08400404029974247	0.8360697800952607	0.059282365789809194	45.962097943128946	3
577000	-2874.938080478693	-2753.2633357725126	-121.67474470618009	-2753.2633357725126	43.27760371590411	163.38284729576742	0.0068491271919892144	1.0	0.0	0.7776891682424291	-114.88264815430128	0.0433938973323825	0.9046736917109963	0.07141522015696675	45.48196240064918	1
578000	-2868.152443122241	-2744.984109331765	-123.16833379047613	-2744.984109331765	45.47398601900838	176.81562372952504	0.0070970329741519905	1.0	0.0	0.7776891682424291	-116.35267305859429	0.04165279006034409	0.9340582141516545	0.029677205577644694	47.252650514815244	0
579000	-2879.242778134466	-2751.736611419843	-127.50616671462272	-2751.736611419843	45.20138118015941	182.80712816956404	0.00663518056052746	1.0	0.0	1.8641501252723034	-119.87158266803802	0.07933596667889761	0.8592940824769744	0.04266439571534562	45.706868452177794	1
580000	-2870.7488599733933	-2746.9776292633214	-123.77123071007193	-2746.9776292633214	41.990859211713726	165.86242391922684	0.007598312556066513	1.0	0.0	1.8641501252723034	-116.11222726069381	0.07183168436871194	0.9437479959618216	0.013336147132002645	49.02736569918277	0
581000	-2883.7324575473394	-2754.8953253226687	-128.8371322246706	-2754.8953253226687	44.59372169384829	186.35165186556034	0.005588532234728442	1.0	0.0	1.8641501252723034	-120.96897498954536	0.044194397901177226	0.9518036096222086	0.01986829812893299	54.170902744850295	1
582000	-2873.196712766285	-2745.737133475082	-127.45957929120333	-2745.737133475082	46.36275350445606	174.3347956587652	0.006768789928533359	1.0	0.0	1.8641501252723034	-119.84527673056716	0.0907679581124473	0.870672628042664	0.024842601470245876	52.997196483254776	1
583000	-2886.55375078591	-2758.7055849108974	-127.84816587501268	-2758.7055849108974	45.111048814543366	180.16905708701248	0.005613233875128542	1.0	0.0	1.8641501252723034	-120.11262065974913	0.057838349626171605	0.8113019886380812	0.1639969746647565	45.801605214855414	3
584000	-2881.4337535702475	-2755.717146336327	-125.7166072339206	-2755.717146336327	44.510525850447785	174.8506485751029	0.007621129254286266	1.0	0.0	1.8641501252723034	-118.0204468037816	0.06399485196190598	0.8781210187811624	0.0401970927612059	47.9480921893321	1
585000	-2877.5265413276784	-2747.5690491922605	-129.95749213541794	-2747.5690491922605	51.09004920901069	199.47433704654088	0.0050293824540610325	1.0	0.0	1.8641501252723034	-122.20915578460674	0.056136218728126436	0.8742024380798405	0.06205918164206287	51.14105240475748	2
586000	-2878.8142343285135	-2752.195858633121	-126.61837569539237	-2752.195858633121	46.770916789556615	185.34255459829683	0.006663320520567891	1.0	0.0	1.8641501252723034	-118.7968712556092	0.04820514721449137	0.9226013495895413	0.02755654963509816	49.899834935933626	1
587000	-2878.3187365487447	-2749.785786816069	-128.53294973267543	-2749.785786816069	46.93802111072852	194.61812132425797	0.005754642871094876	1.0	0.0	1.8641501252723034	-120.21829999932376	0.02284191781691117	0.9437656326028058	0.043154909929933566	50.73989892635292	2
588000	-2880.290541278098	-2745.940186818527	-134.35035445957092	-2745.940186818527	55.55817022136722	218.37795087239533	0.005835964029532796	1.0	0.0	0.956411917722722	-127.54584403399787	0.06126953746052938	0.9463333593780318	0.00937923313233613	60.21823291241114	2
589000	-2877.8226969285734	-2744.246571547864	-133.5761253807096	-2744.246571547864	51.58528350388683	224.05218207942667	0.005689661779211183	1.0	0.0	0.956411917722722	-126.66848141155982	0.04877227147153989	0.9282360380471665	0.0180070384026956	56.446591177785805	2
590000	-2879.2824360545114	-2741.232853519585	-138.0495825349264	-2741.232853519585	59.388383557888176	253.56568770190978	0.00488899141229462	1.0	0.0	0.956411917722722	-130.76551127383058	0.02689284698723186	0.9218241112742231	0.051755222401533726	66.04270167871543	1
591000	-2882.431285289916	-2741.9676233326754	-140.46366195724056	-2741.9676233326754	55.49133701118672	255.41817484205302	0.0045725367760733205	1.0	0.0	2.098657219290321	-132.34478755171932	0.04293537903125818	0.8901370097841882	0.04610297579546091	64.9106930366637	1
592000	-2884.906934968536	-2742.8118628718876	-142.09507209664847	-2742.8118628718876	58.31084872495195	254.0669881044939	0.0038382410222349184	1.0	0.0	2.098657219290321	-133.9893739217842	0.043941576742691314	0.8234754734979741	0.058628356169597454	61.925462778521016	0
593000	-2888.313373739205	-2737.8182566668493	-150.4951170723559	-2737.8182566668493	66.79763020827724	324.79649549462266	0.0035435569901847157	1.0	0.0	2.098657219290321	-142.23840231710173	0.034313252984451974	0.7721325774276997	0.17349006350457327	68.05433757874566	1
594000	-2891.04066326254	-2740.40717370369	-150.6334895588496	-2740.40717370369	71.37446262106278	310.2258658257881	0.0037924835789574143	1.0	0.0	2.098657219290321	-142.41034916641274	0.036139892723341685	0.7071232127176582	0.17898157784403382	84.22789531566599	1
595000	-2890.818700824553	-2737.4463945851403	-153.372306239413	-2737.4463945851403	70.00083001809381	349.67663154881717	0.0033812293511081906	1.0	0.0	2.098657219290321	-145.1538722767991	0.036405433126874734	0.7089633640166232	0.22449568386181687	81.8910775912464	2
596000	-2897.4281043610345	-2751.014807697849	-146.41329666318552	-2751.014807697849	60.007551602559985	286.5277542951073	0.0039323227072093824	1.0	0.0	2.098657219290321	-138.1846126767329	0.03582906466132101	0.7039208848743198	0.2508343613449885	63.13682493777691	2
597000	-2886.331435570562	-2742.989603686057	-143.34183188450527	-2742.989603686057	59.69401930392191	275.46250113252665	0.004447527078468795	1.0	0.0	2.098657219290321	-135.28773579897626	0.04836329430436539	0.8044778993020782	0.06610266915017973	60.67804694528211	1
598000	-2896.978599802943	-2751.310706392892	-145.66789341005085	-2751.310706392892	61.989495595063445	267.8121256054296	0.00417227556515078	1.0	0.0	2.098657219290321	-137.24635932026308	0.02706690342388851	0.8423266022000309	0.22111625325999282	62.27315323596893	1
599000	-2888.3915893279004	-2742.352002562067	-146.03958676583335	-2742.352002562067	65.7666043065761	304.33563573054505	0.0040453925622500955	1.0	0.0	2.098657219290321	-137.93884190160188	0.04433458391910889	0.7855645489584397	0.09209055285513248	67.18846062298518	2
600000	-2888.1017550904685	-2744.197386896132	-143.90436819433683	-2744.197386896132	59.354235359329536	265.7515040090711	0.004868033329994617	1.0	0.0	2.098657219290321	-135.7781907588	0.04239415150255967	0.8355408131333685	0.08890308606745241	66.61573888767902	0
601000	-2884.7884572995276	-2739.266164681766	-145.52229261776156	-2739.266164681766	55.70352531903919	286.1869374283059	0.004285902743520558	1.0	0.0	2.098657219290321	-137.4495903761175	0.04667738028446771	0.7611671113666738	0.1282831868160654	59.51679940263298	1
602000	-2886.454138951244	-2740.47731073895	-145.97682821229387	-2740.47731073895	57.654462048841914	267.27397720843265	0.004424142326877306	1.0	0.0	2.098657219290321	-137.89088539711074	0.0455456929071172	0.7809899110871072	0.11822804133530766	73.4876982533094	0
603000	-2888.214002271195	-2748.2191179927013	-139.99488427849403	-2748.2191179927013	52.02137538759772	252.50857805579997	0.0042828866071301635	1.0	0.0	2.098657219290321	-131.65069822300788	0.030163680656720128	0.9112588780252464	0.04136149396071512	65.92000399722245	1
604000	-2894.3865489370974	-2746.0353179362096	-148.35123100088757	-2746.0353179362096	65.36704255315877	300.42408430661106	0.00395760237305961	1.0	0.0	0.8649920840595806	-141.28731207609246	0.03227634856808448	0.7555873333042235	0.1306537234938782	68.09289888577919	0
605000	-2886.9780167291815	-2749.4779847156947	-137.5000320134868	-2749.4779847156947	51.168232987234944	230.32988817744305	0.005786583722080498	1.0	0.0	0.8649920840595806	-130.84858768921367	0.07404663074821656	0.807831667908707	0.07004722108893331	55.99591839038119	1
606000	-2876.372032483129	-2742.249133426344	-134.12289905678455	-2742.249133426344	51.3710871201434	225.04317280055736	0.0048845606322168314	1.0	0.0	0.8649920840595806	-126.7574144026498	0.021419267715789926	0.9393091642748516	0.03285695759964832	53.85064494473406	1
607000	-2879.9093705885307	-2743.220661054848	-136.68870953368275	-2743.220661054848	52.0649646618768	227.23117859016202	0.005917582727439225	1.0	0.0	0.8649920840595806	-129.88058244227537	0.04955754457345163	0.7673112487813213	0.11882410066150602	55.19492277952621	1
608000	-2882.2695116930367	-2750.9299161321223	-131.3395955609146	-2750.9299161321223	46.188596162156166	200.49324796551332	0.0060823082932596395	1.0	0.0	0.8649920840595806	-124.66091062037741	0.06747718457663299	0.8565170878449873	0.0423079023919538	53.344544360987115	0
609000	-2872.890853571289	-2745.008159234901	-127.88269433638806	-2745.008159234901	47.83126456160607	187.22638336219345	0.006693051695889983	1.0	0.0	0.8649920840595806	-120.95172402758541	0.03972913151619313	0.8791579338718128	0.04885426788196469	48.57863575467449	2
610000	-2879.4153722209403	-2750.337633443325	-129.07773877761542	-2750.337633443325	50.21971982926283	190.92026735627587	0.006262170370723661	1.0	0.0	0.8649920840595806	-122.42262077180831	0.0730387465895513	0.8837753593660033	0.041571540533979136	54.29777382241104	2
611000	-2881.6832065656545	-2746.4329406543975	-135.2502659112572	-2746.4329406543975	52.18722738320832	227.60584059690817	0.0055334264851286345	1.0	0.0	0.8649920840595806	-128.1173086685929	0.029221531323093183	0.9268948901773548	0.053108564268046596	62.093331014781185	1
612000	-2888.3872804816815	-2749.3922237435713	-138.99505673811024	-2749.3922237435713	48.14365661889971	213.936576799125	0.006404301473290398	1.0	0.0	1.9214393340206009	-130.87081524975267	0.032103997976103395	0.7762265750155118	0.2219930067670494	49.28345245734942	0
613000	-2883.2801198123093	-2756.1431953949686	-127.1369244173408	-2756.1431953949686	44.46242520078978	177.1287979998919	0.006226080400620283	1.0	0.0	1.9214393340206009	-119.24164773818543	0.046712568590221916	0.8437364920693035	0.11354463625965694	53.224121583855776	3
614000	-2874.0062854848984	-2750.0342106136727	-123.97207487122576	-2750.0342106136727	43.83337475715434	161.8609770151662	0.007456342889645789	1.0	0.0	1.9214393340206009	-116.27797498285584	0.07853244236267484	0.8232381444251125	0.07501177968502291	48.221967274615096	2
615000	-2878.069801634927	-2750.9638736224883	-127.10592801243888	-2750.9638736224883	46.33086432360804	180.25081490943774	0.005944319774567348	1.0	0.0	1.9214393340206009	-119.09525215426754	0.03823864615921183	0.9319782258024919	0.04026473374427294	55.36470090637701	1
616000	-2873.924076807893	-2746.575896869196	-127.34817993869704	-2746.575896869196	48.80966359766404	191.01761368566207	0.005506654765333944	1.0	0.0	1.9214393340206009	-119.40735689357224	0.04300521736279132	0.928905677021838	0.028785549892710587	50.28639164388361	1
617000	-2879.8299879473484	-2750.046059028777	-129.78392891857146	-2750.046059028777	46.24138650381032	185.0833456565316	0.0063704628326119	1.0	0.0	1.9214393340206009	-122.02610163721496	0.06320809240671532	0.8579497948533992	0.05236210368744486	57.49219242310806	1
618000	-2882.907779991191	-2752.6356751079265	-130.27210488326457	-2752.6356751079265	42.786255327823895	162.9173907145408	0.006356972069340494	1.0	0.0	1.9214393340206009	-122.5968751738564	0.11337777352578819	0.6490881534494948	0.15275899388592787	49.410330925396714	1
619000	-2879.5533235366674	-2750.681464000161	-128.87185953650615	-2750.681464000161	47.1645446089308	185.47835468105407	0.0070734372467613224	1.0	0.0	1.9214393340206009	-120.63324863643022	0.02729066648998515	0.916637154411542	0.07509363043883675	55.03967951412083	1
620000	-2877.413297211206	-2747.225616092248	-130.18768111895824	-2747.225616092248	45.286286551236515	198.63010456658978	0.006062287136007399	1.0	0.0	1.9214393340206009	-122.24809293829856	0.043102780017891494	0.9049426595932275	0.03458283218453472	48.374239695856126	0
621000	-2873.8253678368706	-2747.553555794276	-126.27181204259458	-2747.553555794276	45.599398126565106	183.3910242323569	0.006062287136007399	1.0	0.0	1.9214393340206009	-118.41351034032198	0.05018298497914258	0.9502905440773949	0.010878870983043363	47.04686632363368	2
622000	-2874.8991485716588	-2748.2274344635284	-126.67171410813019	-2748.2274344635284	43.58973243903023	169.48391729240063	0.006321696163590688	1.0	0.0	2.764049696678912	-118.16052112466565	0.10572534380699483	0.9127355110106535	0.01216917431535613	46.24436882343008	1
623000	-2879.7699380393206	-2756.065569465198	-123.70436857412228	-2756.065569465198	42.934592329393254	165.01164645881738	0.006601846209345677	1.0	0.0	2.764049696678912	-114.9745574226739	0.04743415999619893	0.9102380364390199	0.03872826541344038	45.501203575604265	1
624000	-2882.3133708563155	-2753.608752617047	-128.70461823926888	-2753.608752617047	43.33171410145226	183.94759552628	0.00652668301405594	1.0	0.0	2.764049696678912	-119.90330591992524	0.041699372804561666	0.8950189020621562	0.05918157677885358	46.34023248834971	0
625000	-2879.164073701924	-2755.787230317816	-123.37684338410772	-2755.787230317816	41.429630658399375	143.72287639142814	0.0068364263759415275	1.0	0.0	2.764049696678912	-114.76791260994749	0.06180024510524455	0.7572221702696239	0.23446121343965012	44.90222703424399	2
626000	-2883.687558900638	-2753.839050032833	-129.84850886780552	-2753.839050032833	38.9439422024711	171.3327447516308	0.007590800246294937	1.0	0.0	2.764049696678912	-120.98448595670818	0.03759301910199349	0.8276368849693756	0.21138422645423	43.63966806650434	1
627000	-2888.813956577769	-2759.8356748189067	-128.97828175886258	-2759.8356748189067	40.440131446327726	178.99757617759397	0.007389060165538274	1.0	0.0	1.6092015163518163	-121.51062243021622	0.05970761372120254	0.8208030093628689	0.09463577732240382	46.905091283313226	0
